Sesjon;Gruppe;InnstKode;Nummer;gmlord;emneord;Filnavn
1998-99;S;S ;68;HELSEVESEN;HELSEVESEN;si068-99.xml
1998-99;S;S ;68;HELSEPERSONELL;HELSEPERSONELL;si068-99.xml
1998-99;S;S ;68;STATSBUDSJETTET;STATSBUDSJETTET;si068-99.xml
1998-99;S;S ;68;TRYGDER;TRYGDER;si068-99.xml
1998-99;S;S ;69;KOMMUNER;KOMMUNER;si069-99.xml
1998-99;S;S ;70;ØKONOMISK SAMARBEID;ØKONOMISK SAMARBEID;si070-99.xml
1998-99;S;S ;70;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;si070-99.xml
1998-99;S;S ;71;SOSIALVESEN;SOSIALE TJENESTER;si071-99.xml
1998-99;S;S ;71;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;si071-99.xml
1998-99;S;S ;71;HELSEVESEN;HELSEVESEN;si071-99.xml
1998-99;S;S ;71;HELSEINSTITUSJONER;HELSEINSTITUSJONER;si071-99.xml
1998-99;S;S ;71;SYKEHUS;SYKEHUS;si071-99.xml
1998-99;S;S ;71;HELSEPERSONELL;HELSEPERSONELL;si071-99.xml
1998-99;S;S ;71;SYKDOMMER;SYKDOMMER;si071-99.xml
1998-99;S;S ;71;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;si071-99.xml
1998-99;S;S ;71;TRYGDER;TRYGDER;si071-99.xml
1998-99;S;S ;71;FOLKEHELSE;FOLKEHELSE;si071-99.xml
1998-99;S;S ;71;RUSMIDLER;RUSMIDLER;si071-99.xml
1998-99;S;S ;72;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;si072-99.xml
1998-99;S;S ;72;VETERINÆRVESEN;VETERINÆRVESEN;si072-99.xml
1998-99;S;S ;72;EFTA/EU;EU/EØS;si072-99.xml
1998-99;S;S ;73;VEGVESEN;VEGVESEN;si073-99.xml
1998-99;S;S ;74;STATSBUDSJETTET;STATSBUDSJETTET;si074-99.xml
1998-99;S;S ;74;TRYGDER;TRYGDER;si074-99.xml
1998-99;S;S ;75;FORSVARSMATERIELL;FORSVARSMATERIELL;si075-99.xml
1998-99;S;S ;75;UTENRIKSHANDEL;UTENRIKSHANDEL;si075-99.xml
1998-99;S;S ;76;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;si076-99.xml
1998-99;S;S ;76;HELSEVESEN;HELSEVESEN;si076-99.xml
1998-99;S;S ;76;SYKEHUS;SYKEHUS;si076-99.xml
1998-99;S;S ;77;SKATTER;SKATTER;si077-99.xml
1998-99;S;S ;77;NÆRINGSLIV;NÆRINGSLIV;si077-99.xml
1998-99;S;S ;78;UTDANNING;UTDANNING;si078-99.xml
1998-99;S;S ;78;ARBEIDSVILKÅR;ARBEIDSVILKÅR;si078-99.xml
1998-99;S;S ;78;VOKSENOPPLÆRING;VOKSENOPPLÆRING;si078-99.xml
1998-99;S;S ;79;KUNST;KUNST;si079-99.xml
1998-99;S;S ;79;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;si079-99.xml
1998-99;S;S ;80;OLJEUTVINNING;OLJE OG GASS;si080-99.xml
1998-99;S;S ;81;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;si081-99.xml
1998-99;S;S ;82;HELSEVESEN;HELSEVESEN;si082-99.xml
1998-99;S;S ;82;SYKEHUS;SYKEHUS;si082-99.xml
1998-99;S;S ;83;RETTFERDSVEDERLAG;RETTFERDSVEDERLAG;si083-99.xml
1998-99;S;S ;84;FYLKER;FYLKER;si084-99.xml
1998-99;S;S ;84;KOMMUNER;KOMMUNER;si084-99.xml
1998-99;S;S ;84;LOKALFORVALTNING;LOKALFORVALTNING;si084-99.xml
1998-99;S;S ;85;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;si085-99.xml
1998-99;S;S ;86;SKOLER;SKOLER;si086-99.xml
1998-99;S;S ;86;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;si086-99.xml
1998-99;S;S ;86;LØNN;LØNN OG INNTEKT;si086-99.xml
1998-99;S;S ;87;REGJERINGEN;REGJERINGEN;si087-99.xml
1998-99;S;S ;87;STATSFORFATNING;STATSFORFATNING;si087-99.xml
1998-99;S;S ;88;FISKERIER;FISKERIER;si088-99.xml
1998-99;S;S ;89;LANDBRUK;LANDBRUK;si089-99.xml
1998-99;S;S ;89;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;si089-99.xml
1998-99;S;S ;89;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;si089-99.xml
1998-99;S;S ;90;KOMMUNER;KOMMUNER;si090-99.xml
1998-99;S;S ;90;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;si090-99.xml
1998-99;S;S ;90;GRUNNSKOLE;GRUNNSKOLE;si090-99.xml
1998-99;S;S ;91;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;si091-99.xml
1998-99;S;S ;92;KULTURVERN;KULTURVERN;si092-99.xml
1998-99;S;S ;93;FISKERIER;FISKERIER;si093-99.xml
1998-99;S;S ;93;HAVBRUK;HAVBRUK;si093-99.xml
1998-99;S;S ;94;POST;POST;si094-99.xml
1998-99;S;S ;94;EFTA/EU;EU/EØS;si094-99.xml
1998-99;S;S ;95;TRAKTATER;TRAKTATER;si095-99.xml
1998-99;S;S ;96;NATURVERN;NATURVERN;si096-99.xml
1998-99;S;S ;97;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;si097-99.xml
1998-99;S;S ;97;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;si097-99.xml
1998-99;S;S ;97;VAREHANDEL;VAREHANDEL;si097-99.xml
1998-99;S;S ;97;FORBRUKERSAKER;FORBRUKERSAKER;si097-99.xml
1998-99;S;S ;98;HUSBANKEN;HUSBANKEN;si098-99.xml
1998-99;S;S ;99;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;si099-99.xml
1998-99;S;S ;99;STATSEIENDOMMER;STATSEIENDOMMER;si099-99.xml
1998-99;S;S ;99;HØYERE UTDANNING;HØYERE UTDANNING;si099-99.xml
1998-99;S;S ;99;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;si099-99.xml
1998-99;S;S ;100;UTDANNING;UTDANNING;si100-99.xml
1998-99;S;S ;100;BOLIGSAKER;BOLIGSAKER;si100-99.xml
1998-99;S;S ;100;HUSBANKEN;HUSBANKEN;si100-99.xml
1998-99;S;S ;100;LOKALFORVALTNING;LOKALFORVALTNING;si100-99.xml
1998-99;S;S ;101;KULTUR;KULTUR;si101-99.xml
1998-99;S;S ;101;LOTTERI OG SPILL;LOTTERI OG SPILL;si101-99.xml
1998-99;S;S ;101;STATSFORVALTNING;STATSFORVALTNING;si101-99.xml
1998-99;S;S ;102;RIKSREVISJONEN;RIKSREVISJONEN;si102-99.xml
1998-99;S;S ;102;DEPARTEMENTER;DEPARTEMENTER;si102-99.xml
1998-99;S;S ;102;STATSBUDSJETTET;STATSBUDSJETTET;si102-99.xml
1998-99;S;S ;103;RIKSREVISJONEN;RIKSREVISJONEN;si103-99.xml
1998-99;S;S ;103;DEPARTEMENTER;DEPARTEMENTER;si103-99.xml
1998-99;S;S ;103;STATSBUDSJETTET;STATSBUDSJETTET;si103-99.xml
1998-99;S;S ;104;RIKSREVISJONEN;RIKSREVISJONEN;si104-99.xml
1998-99;S;S ;104;STATSBANKER;BANKER;si104-99.xml
1998-99;S;S ;104;STATSBEDRIFTER;STATLIG EIERSKAP;si104-99.xml
1998-99;S;S ;105;VASSDRAGSREGULERING;VASSDRAGSREGULERING;si105-99.xml
1998-99;S;S ;106;BARNEVERN;BARNEVERN;si106-99.xml
1998-99;S;S ;107;KRINGKASTING;KRINGKASTING;si107-99.xml
1998-99;S;S ;107;MASSEMEDIER;MASSEMEDIER;si107-99.xml
1998-99;S;S ;107;NORSK RIKSKRINGKASTING;KRINGKASTING;si107-99.xml
1998-99;S;S ;108;RETTSVESEN;RETTSVESEN;si108-99.xml
1998-99;S;S ;108;TROSSAMFUNN;TROSSAMFUNN;si108-99.xml
1998-99;S;S ;109;INNVANDRERE;INNVANDRERE;si109-99.xml
1998-99;S;S ;109;STATSFORVALTNING;STATSFORVALTNING;si109-99.xml
1998-99;S;S ;110;GRUNNSKOLE;GRUNNSKOLE;si110-99.xml
1998-99;S;S ;111;FAMILIE;FAMILIE;si111-99.xml
1998-99;S;S ;112;KULTURVERN;KULTURVERN;si112-99.xml
1998-99;S;S ;113;FORSKNING;FORSKNING;si113-99.xml
1998-99;S;S ;113;EFTA/EU;EU/EØS;si113-99.xml
1998-99;S;S ;114;SKATTEAVTALER;SKATTEAVTALER;si114-99.xml
1998-99;S;S ;115;VERFTSINDUSTRI;VERFTSINDUSTRI;si115-99.xml
1998-99;S;S ;116;VALG;VALG;si116-99.xml
1998-99;S;S ;116;GRUNNLOVEN;GRUNNLOVEN;si116-99.xml
1998-99;S;S ;117;VALG;VALG;si117-99.xml
1998-99;S;S ;117;GRUNNLOVEN;GRUNNLOVEN;si117-99.xml
1998-99;S;S ;118;STORTINGET;STORTINGET;si118-99.xml
1998-99;S;S ;118;GRUNNLOVEN;GRUNNLOVEN;si118-99.xml
1998-99;S;S ;119;STATSFORFATNING;STATSFORFATNING;si119-99.xml
1998-99;S;S ;119;GRUNNLOVEN;GRUNNLOVEN;si119-99.xml
1998-99;S;S ;120;LOKALFORVALTNING;LOKALFORVALTNING;si120-99.xml
1998-99;S;S ;120;GRUNNLOVEN;GRUNNLOVEN;si120-99.xml
1998-99;S;S ;121;LOKALFORVALTNING;LOKALFORVALTNING;si121-99.xml
1998-99;S;S ;121;GRUNNLOVEN;GRUNNLOVEN;si121-99.xml
1998-99;S;S ;122;BYGNINGSVESEN;BYGNINGSVESEN;si122-99.xml
1998-99;S;S ;122;MILJØVERN;MILJØVERN;si122-99.xml
1998-99;S;S ;122;LOKALFORVALTNING;LOKALFORVALTNING;si122-99.xml
1998-99;S;S ;123;NATURVERN;NATURVERN;si123-99.xml
1998-99;S;S ;123;HUSDYR;HUSDYR;si123-99.xml
1998-99;S;S ;123;REINDRIFT;REINDRIFT;si123-99.xml
1998-99;S;S ;124;NATURVERN;NATURVERN;si124-99.xml
1998-99;S;S ;125;STATSBEDRIFTER;STATLIG EIERSKAP;si125-99.xml
1998-99;S;S ;126;ATOMKRAFT;ELEKTRISITET;si126-99.xml
1998-99;S;S ;126;FOLKEHELSE;FOLKEHELSE;si126-99.xml
1998-99;S;S ;127;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;si127-99.xml
1998-99;S;S ;127;MILJØVERN;MILJØVERN;si127-99.xml
1998-99;S;S ;127;UTENRIKSSAKER;UTENRIKSSAKER;si127-99.xml
1998-99;S;S ;128;FORSKNING;FORSKNING;si128-99.xml
1998-99;S;S ;128;NÆRINGSLIV;NÆRINGSLIV;si128-99.xml
1998-99;S;S ;129;NATURVERN;NATURVERN;si129-99.xml
1998-99;S;S ;129;FORSVAR;FORSVAR;si129-99.xml
1998-99;S;S ;130;ARBEIDSLIV;ARBEIDSLIV;si130-99.xml
1998-99;S;S ;130;INNVANDRERE;INNVANDRERE;si130-99.xml
1998-99;S;S ;131;UTENRIKSHANDEL;UTENRIKSHANDEL;si131-99.xml
1998-99;S;S ;132;STORTINGET;STORTINGET;si132-99.xml
1998-99;S;S ;133;EFTA/EU;EU/EØS;si133-99.xml
1998-99;S;S ;133;STORTINGET;STORTINGET;si133-99.xml
1998-99;S;S ;134;DEPARTEMENTER;DEPARTEMENTER;si134-99.xml
1998-99;S;S ;134;NORDISK SAMARBEID;NORDISK SAMARBEID;si134-99.xml
1998-99;S;S ;134;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;si134-99.xml
1998-99;S;S ;135;SKATTER;SKATTER;si135-99.xml
1998-99;S;S ;137;FERGER;FERGER;si137-99.xml
1998-99;S;S ;137;VEGVESEN;VEGVESEN;si137-99.xml
1998-99;S;S ;138;JERNBANER;JERNBANER;si138-99.xml
1998-99;S;S ;139;POST;POST;si139-99.xml
1998-99;S;S ;140;FORSVAR;FORSVAR;si140-99.xml
1998-99;S;S ;140;FORSVARSMATERIELL;FORSVARSMATERIELL;si140-99.xml
1998-99;S;S ;141;BANKER;BANKER;si141-99.xml
1998-99;S;S ;141;FINANSER;FINANSER;si141-99.xml
1998-99;S;S ;142;REGJERINGEN;REGJERINGEN;si142-99.xml
1998-99;S;S ;143;FN-STYRKER;FN-STYRKER;si143-99.xml
1998-99;S;S ;143;NATO;NATO;si143-99.xml
1998-99;S;S ;143;FREDSARBEID;FREDSARBEID;si143-99.xml
1998-99;S;S ;144;ARBEIDSLIV;ARBEIDSLIV;si144-99.xml
1998-99;S;S ;144;NÆRINGSLIV;NÆRINGSLIV;si144-99.xml
1998-99;S;S ;145;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;si145-99.xml
1998-99;S;S ;145;SKATTER;SKATTER;si145-99.xml
1998-99;S;S ;146;AKSJER;AKSJER;si146-99.xml
1998-99;S;S ;147;TRAKTATER;TRAKTATER;si147-99.xml
1998-99;S;S ;147;EFTA/EU;EU/EØS;si147-99.xml
1998-99;S;S ;147;GRUNNLOVEN;GRUNNLOVEN;si147-99.xml
1998-99;S;S ;148;EFTA/EU;EU/EØS;si148-99.xml
1998-99;S;S ;149;UTENRIKSSAKER;UTENRIKSSAKER;si149-99.xml
1998-99;S;S ;150;ATOMVÅPEN;ATOMVÅPEN;si150-99.xml
1998-99;S;S ;150;TRAKTATER;TRAKTATER;si150-99.xml
1998-99;S;S ;151;VEGVESEN;VEGVESEN;si151-99.xml
1998-99;S;S ;152;STUDIEFINANSIERING;STUDIEFINANSIERING;si152-99.xml
1998-99;S;S ;153;PERSONVERN;PERSONVERN;si153-99.xml
1998-99;S;S ;154;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;si154-99.xml
1998-99;S;S ;155;RUSMIDLER;RUSMIDLER;si155-99.xml
1998-99;S;S ;156;SYKDOMMER;SYKDOMMER;si156-99.xml
1998-99;S;S ;156;MILJØVERN;MILJØVERN;si156-99.xml
1998-99;S;S ;156;FOLKEHELSE;FOLKEHELSE;si156-99.xml
1998-99;S;S ;157;INNVANDRERE;INNVANDRERE;si157-99.xml
1998-99;S;S ;157;UTDANNING;UTDANNING;si157-99.xml
1998-99;S;S ;157;SPRÅK;SPRÅK;si157-99.xml
1998-99;S;S ;157;HØYERE UTDANNING;HØYERE UTDANNING;si157-99.xml
1998-99;S;S ;158;SYKEHUS;SYKEHUS;si158-99.xml
1998-99;S;S ;159;EUROPARÅDET;EUROPARÅDET;si159-99.xml
1998-99;S;S ;160;EUROPARÅDET;EUROPARÅDET;si160-99.xml
1998-99;S;S ;161;NATO;NATO;si161-99.xml
1998-99;S;S ;162;FORSVAR;FORSVAR;si162-99.xml
1998-99;S;S ;163;LUFTFART;LUFTFART;si163-99.xml
1998-99;S;S ;163;SÆRAVGIFTER;AVGIFTER;si163-99.xml
1998-99;S;S ;164;INNVANDRERE;INNVANDRERE;si164-99.xml
1998-99;S;S ;164;BARNEHAGER;BARNEHAGER;si164-99.xml
1998-99;S;S ;165;RIKSREVISJONEN;RIKSREVISJONEN;si165-99.xml
1998-99;S;S ;165;VEGVESEN;VEGVESEN;si165-99.xml
1998-99;S;S ;166;RETTSVESEN;RETTSVESEN;si166-99.xml
1998-99;S;S ;166;RIKSREVISJONEN;RIKSREVISJONEN;si166-99.xml
1998-99;S;S ;166;STATSFORVALTNING;STATSFORVALTNING;si166-99.xml
1998-99;S;S ;167;RIKSREVISJONEN;RIKSREVISJONEN;si167-99.xml
1998-99;S;S ;167;FORSVARSMATERIELL;FORSVARSMATERIELL;si167-99.xml
1998-99;S;S ;168;STORTINGET;STORTINGET;si168-99.xml
1998-99;S;S ;168;STORTINGETS FORRETNINGSORDEN;STORTINGETS FORRETNINGSORDEN;si168-99.xml
1998-99;S;S ;169;STORTINGET;STORTINGET;si169-99.xml
1998-99;S;S ;170;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;si170-99.xml
1998-99;S;S ;171;REGJERINGEN;REGJERINGEN;si171-99.xml
1998-99;S;S ;172;INNVANDRERE;INNVANDRERE;si172-99.xml
1998-99;S;S ;172;UTENRIKSSAKER;UTENRIKSSAKER;si172-99.xml
1998-99;S;S ;173;KOMMUNER;KOMMUNER;si173-99.xml
1998-99;S;S ;174;KOMMUNER;KOMMUNER;si174-99.xml
1998-99;S;S ;175;SYSSELSETTING;SYSSELSETTING;si175-99.xml
1998-99;S;S ;175;INNVANDRERE;INNVANDRERE;si175-99.xml
1998-99;S;S ;175;BOLIGSAKER;BOLIGSAKER;si175-99.xml
1998-99;S;S ;175;DEPARTEMENTER;DEPARTEMENTER;si175-99.xml
1998-99;S;S ;175;HELSEVESEN;HELSEVESEN;si175-99.xml
1998-99;S;S ;175;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;si175-99.xml
1998-99;S;S ;175;GRUNNSKOLE;GRUNNSKOLE;si175-99.xml
1998-99;S;S ;176;RIKSREVISJONEN;RIKSREVISJONEN;si176-99.xml
1998-99;S;S ;176;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;si176-99.xml
1998-99;S;S ;177;RIKSREVISJONEN;RIKSREVISJONEN;si177-99.xml
1998-99;S;S ;177;STATSFORVALTNING;STATSFORVALTNING;si177-99.xml
1998-99;S;S ;178;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;si178-99.xml
1998-99;S;S ;178;HELSEVESEN;HELSEVESEN;si178-99.xml
1998-99;S;S ;179;HELSEVESEN;HELSEVESEN;si179-99.xml
1998-99;S;S ;179;HELSEPERSONELL;HELSEPERSONELL;si179-99.xml
1998-99;S;S ;179;TRYGDER;TRYGDER;si179-99.xml
1998-99;S;S ;180;DEPARTEMENTER;DEPARTEMENTER;si180-99.xml
1998-99;S;S ;180;JERNBANER;JERNBANER;si180-99.xml
1998-99;S;S ;180;LUFTFART;LUFTFART;si180-99.xml
1998-99;S;S ;180;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;si180-99.xml
1998-99;S;S ;180;VEGVESEN;VEGVESEN;si180-99.xml
1998-99;S;S ;181;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;si181-99.xml
1998-99;S;S ;182;JERNBANER;JERNBANER;si182-99.xml
1998-99;S;S ;182;LUFTFART;LUFTFART;si182-99.xml
1998-99;S;S ;183;TRAKTATER;TRAKTATER;si183-99.xml
1998-99;S;S ;183;NORDISK SAMARBEID;NORDISK SAMARBEID;si183-99.xml
1998-99;S;S ;184;UNIVERSITETER;UNIVERSITETER;si184-99.xml
1998-99;S;S ;185;NATURVERN;NATURVERN;si185-99.xml
1998-99;S;S ;185;HAVBRUK;HAVBRUK;si185-99.xml
1998-99;S;S ;186;SYSSELSETTING;SYSSELSETTING;si186-99.xml
1998-99;S;S ;187;ARBEIDSVILKÅR;ARBEIDSVILKÅR;si187-99.xml
1998-99;S;S ;187;MENNESKERETTIGHETER;MENNESKERETTIGHETER;si187-99.xml
1998-99;S;S ;188;VALG;VALG;si188-99.xml
1998-99;S;S ;188;FYLKER;FYLKER;si188-99.xml
1998-99;S;S ;189;INNVANDRERE;INNVANDRERE;si189-99.xml
1998-99;S;S ;190;FN;FN;si190-99.xml
1998-99;S;S ;191;ELEKTRISITET;ELEKTRISITET;si191-99.xml
1998-99;S;S ;192;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;si192-99.xml
1998-99;S;S ;193;HELSEVESEN;HELSEVESEN;si193-99.xml
1998-99;S;S ;193;AKSJER;AKSJER;si193-99.xml
1998-99;S;S ;194;POST;POST;si194-99.xml
1998-99;S;S ;194;STATSBANKER;BANKER;si194-99.xml
1998-99;S;S ;195;STATSBUDSJETTET;STATSBUDSJETTET;si195-99.xml
1998-99;S;S ;195;TRYGDER;TRYGDER;si195-99.xml
1998-99;S;S ;196;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;si196-99.xml
1998-99;S;S ;197;NORDISK SAMARBEID;NORDISK SAMARBEID;si197-99.xml
1998-99;S;S ;197;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;si197-99.xml
1998-99;S;S ;198;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;si198-99.xml
1998-99;S;S ;199;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;si199-99.xml
1998-99;S;S ;199;HØYERE UTDANNING;HØYERE UTDANNING;si199-99.xml
1998-99;S;S ;200;ELEKTRISITET;ELEKTRISITET;si200-99.xml
1998-99;S;S ;200;VASSDRAGSREGULERING;VASSDRAGSREGULERING;si200-99.xml
1998-99;S;S ;201;FORBRUKERSAKER;FORBRUKERSAKER;si201-99.xml
1998-99;S;S ;201;EFTA/EU;EU/EØS;si201-99.xml
1998-99;S;S ;202;HELSEVESEN;HELSEVESEN;si202-99.xml
1998-99;S;S ;202;HELSEPERSONELL;HELSEPERSONELL;si202-99.xml
1998-99;S;S ;202;TRYGDER;TRYGDER;si202-99.xml
1998-99;S;S ;203;FORSVAR;FORSVAR;si203-99.xml
1998-99;S;S ;204;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;si204-99.xml
1998-99;S;S ;205;RIKSREVISJONEN;RIKSREVISJONEN;si205-99.xml
1998-99;S;S ;206;REINDRIFT;REINDRIFT;si206-99.xml
1998-99;S;S ;207;FORSVAR;FORSVAR;si207-99.xml
1998-99;S;S ;207;FORSVARSMATERIELL;FORSVARSMATERIELL;si207-99.xml
1998-99;S;S ;208;SKOGBRUK;SKOGBRUK;si208-99.xml
1998-99;S;S ;209;FISKERIER;FISKERIER;si209-99.xml
1998-99;S;S ;209;FANGST;FANGST;si209-99.xml
1998-99;S;S ;209;REGJERINGEN;REGJERINGEN;si209-99.xml
1998-99;S;S ;209;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;si209-99.xml
1998-99;S;S ;210;HELSEINSTITUSJONER;HELSEINSTITUSJONER;si210-99.xml
1998-99;S;S ;211;OLJE;OLJE OG GASS;si211-99.xml
1998-99;S;S ;211;STATOIL ASA;OLJE OG GASS;si211-99.xml
1998-99;S;S ;211;OLJEUTVINNING;OLJE OG GASS;si211-99.xml
1998-99;S;S ;212;RIKSREVISJONEN;RIKSREVISJONEN;si212-99.xml
1998-99;S;S ;212;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;si212-99.xml
1998-99;S;S ;213;KUNST;KUNST;si213-99.xml
1998-99;S;S ;214;SKOLER;SKOLER;si214-99.xml
1998-99;S;S ;214;VIDEREGÅENDE SKOLER;VIDEREGÅENDE SKOLER;si214-99.xml
1998-99;S;S ;214;GRUNNSKOLE;GRUNNSKOLE;si214-99.xml
1998-99;S;S ;215;RUSMIDLER;RUSMIDLER;si215-99.xml
1998-99;S;S ;216;POST;POST;si216-99.xml
1998-99;S;S ;216;BANKER;BANKER;si216-99.xml
1998-99;S;S ;216;STATSBANKER;BANKER;si216-99.xml
1998-99;S;S ;217;OLJEUTVINNING;OLJE OG GASS;si217-99.xml
1998-99;S;S ;218;DEPARTEMENTER;DEPARTEMENTER;si218-99.xml
1998-99;S;S ;218;OLJE;OLJE OG GASS;si218-99.xml
1998-99;S;S ;218;STATOIL ASA;OLJE OG GASS;si218-99.xml
1998-99;S;S ;219;OLJEOMSETNING;OLJE OG GASS;si219-99.xml
1998-99;S;S ;219;TRAKTATER;TRAKTATER;si219-99.xml
1998-99;S;S ;220;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;si220-99.xml
1998-99;S;S ;220;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;si220-99.xml
1998-99;S;S ;220;LOKALFORVALTNING;LOKALFORVALTNING;si220-99.xml
1998-99;S;S ;221;OLJE;OLJE OG GASS;si221-99.xml
1998-99;S;S ;221;OLJEUTVINNING;OLJE OG GASS;si221-99.xml
1998-99;S;S ;222;KOMMUNER;KOMMUNER;si222-99.xml
1998-99;S;S ;222;LOKALFORVALTNING;LOKALFORVALTNING;si222-99.xml
1998-99;S;S ;223;MILITÆRT PERSONELL;MILITÆRT PERSONELL;si223-99.xml
1998-99;S;S ;224;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;si224-99.xml
1998-99;S;S ;225;LUFTFART;LUFTFART;si225-99.xml
1998-99;S;S ;225;FERGER;FERGER;si225-99.xml
1998-99;S;S ;225;VEGVESEN;VEGVESEN;si225-99.xml
1998-99;S;S ;226;LUFTFART;LUFTFART;si226-99.xml
1998-99;S;S ;227;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;si227-99.xml
1998-99;S;S ;227;LØNN;LØNN OG INNTEKT;si227-99.xml
1998-99;S;S ;228;HELSEVESEN;HELSEVESEN;si228-99.xml
1998-99;S;S ;228;SYKEHUS;SYKEHUS;si228-99.xml
1998-99;S;S ;228;HELSEPERSONELL;HELSEPERSONELL;si228-99.xml
1998-99;S;S ;229;TRYGDER;TRYGDER;si229-99.xml
1998-99;S;S ;230;HELSEVESEN;HELSEVESEN;si230-99.xml
1998-99;S;S ;230;SYKEHUS;SYKEHUS;si230-99.xml
1998-99;S;S ;231;KUNST;KUNST;si231-99.xml
1998-99;S;S ;232;PERSONVERN;PERSONVERN;si232-99.xml
1998-99;S;S ;232;FORSVAR;FORSVAR;si232-99.xml
1998-99;S;S ;232;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;si232-99.xml
1998-99;S;S ;232;STORTINGET;STORTINGET;si232-99.xml
1998-99;S;S ;233;ELEKTRISITET;ELEKTRISITET;si233-99.xml
1998-99;S;S ;233;NÆRINGSLIV;NÆRINGSLIV;si233-99.xml
1998-99;S;S ;234;OLJE;OLJE OG GASS;si234-99.xml
1998-99;S;S ;234;NÆRINGSLIV;NÆRINGSLIV;si234-99.xml
1998-99;S;S ;235;TRYGDER;TRYGDER;si235-99.xml
1998-99;S;S ;236;STATSBUDSJETTET;STATSBUDSJETTET;si236-99.xml
1998-99;S;S ;237;UTENRIKSHANDEL;UTENRIKSHANDEL;si237-99.xml
1998-99;S;S ;237;TRAKTATER;TRAKTATER;si237-99.xml
1998-99;S;S ;237;EFTA/EU;EU/EØS;si237-99.xml
1998-99;S;S ;238;SYSSELSETTING;SYSSELSETTING;si238-99.xml
1998-99;S;S ;238;NÆRINGSLIV;NÆRINGSLIV;si238-99.xml
1998-99;S;S ;238;EFTA/EU;EU/EØS;si238-99.xml
1998-99;S;S ;239;FORSKNING;FORSKNING;si239-99.xml
1998-99;S;S ;239;EFTA/EU;EU/EØS;si239-99.xml
1998-99;S;S ;240;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;si240-99.xml
1998-99;S;S ;240;TRAKTATER;TRAKTATER;si240-99.xml
1998-99;S;S ;240;FN;FN;si240-99.xml
1998-99;S;S ;241;FISKERIER;FISKERIER;si241-99.xml
1998-99;S;S ;241;TRAKTATER;TRAKTATER;si241-99.xml
1998-99;S;S ;242;UTENRIKSSAKER;UTENRIKSSAKER;si242-99.xml
1998-99;S;S ;243;LANDBRUK;LANDBRUK;si243-99.xml
1998-99;S;S ;246;UTDANNING;UTDANNING;si246-99.xml
1998-99;S;S ;246;VIDEREGÅENDE SKOLER;VIDEREGÅENDE SKOLER;si246-99.xml
1998-99;S;S ;247;STORTINGET;STORTINGET;si247-99.xml
